idTopic,Topic,CategoryHierId,Category,TypeHierId,Type,TypeValue,CategoryValue,FSA
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.6,    50 000 $ à 59 999 $,1510.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.7,    60 000 $ à 69 999 $,850.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.8,    70 000 $ à 79 999 $,510.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.9,    80 000 $ à 89 999 $,280.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.10,    90 000 $ à 99 999 $,165.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11,    100 000 $ et plus,315.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.1,      100 000 $ à 149 999 $,240.0,28335.0,H1H
7,Income,4.1.5,Tranches de revenu total en 2015 pour la population âgée de 15 ans et plus dans les ménages privés - Données intégrales (100 %),4.1.5.3.11.2,      150 000 $ et plus,75.0,28335.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.1,  Revenu total médian des ménages en 2015 ($),41965.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2,  Revenu après impôt médian des ménages en 2015 ($),38474.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant une personne - Données intégrales (100 %),6270.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.1,      Revenu total médian des ménages comptant une personne en 2015 ($),24433.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.1.2,      Revenu après impôt médian des ménages comptant une personne en 2015 ($),23675.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2,    Total - Statistiques du revenu en 2015  pour les ménages privés comptant deux personnes ou plus - Données intégrales (100 %),9175.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.1,      Revenu total médian des ménages comptant deux personnes ou plus en 2015 ($),56360.0,15450.0,H1H
7,Income,4.2.1,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données intégrales (100 %),4.2.1.2.2.2,      Revenu après impôt médian des ménages comptant deux personnes ou plus en 2015 ($),52320.0,15450.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.1,  Revenu total moyen des ménages en 2015 ($),50875.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2,  Revenu après impôt moyen des ménages en 2015 ($),45165.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant une personne - Données-échantillon (25 %),6235.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.1,      Revenu total moyen des ménages comptant une personne en 2015 ($),30943.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.1.2,      Revenu après impôt moyen des ménages comptant une personne en 2015 ($),27187.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2,    Total - Statistiques du revenu en 2015 pour les ménages privés comptant deux personnes ou plus - Données-échantillon (25 %),9205.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.1,      Revenu total moyen des ménages  comptant deux personnes ou plus en 2015 ($),64364.0,15440.0,H1H
7,Income,4.2.2,Total - Statistiques du revenu en 2015 pour les ménages privés selon la taille du ménage - Données-échantillon (25 %),4.2.2.2.2.2,      Revenu après impôt moyen des ménages  comptant deux personnes ou plus en 2015 ($),57331.0,15440.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.1,  Moins de 5 000 $,220.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.2,  5 000 $ à 9 999 $,415.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.3,  10 000 $ à 14 999 $,805.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.4,  15 000 $ à 19 999 $,1210.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.5,  20 000 $ à 24 999 $,1430.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.6,  25 000 $ à 29 999 $,1080.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.7,  30 000 $ à 34 999 $,1045.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.8,  35 000 $ à 39 999 $,1105.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.9,  40 000 $ à 44 999 $,1040.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.10,  45 000 $ à 49 999 $,935.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.11,  50 000 $ à 59 999 $,1515.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.12,  60 000 $ à 69 999 $,1225.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.13,  70 000 $ à 79 999 $,925.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.14,  80 000 $ à 89 999 $,620.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.15,  90 000 $ à 99 999 $,475.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16,  100 000 $ et plus,1405.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.1,    100 000 $ à 124 999 $,720.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.2,    125 000 $ à 149 999 $,345.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.3,    150 000 $ à 199 999 $,250.0,15450.0,H1H
7,Income,4.2.3,Total - Tranches de revenu total du ménage en 2015 pour les ménages privés - Données intégrales (100 %),4.2.3.16.4,    200 000 $ et plus,90.0,15450.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.1,  Personnes n'ayant pas déménagé,30165.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2,  Personnes ayant déménagé,4425.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.1,    Non-migrants,3395.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2,    Migrants,1030.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1,      Migrants internes,525.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.1,        Migrants intraprovinciaux,455.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.1.2,        Migrants interprovinciaux,75.0,34585.0,H1H
12,Mobility,14.1.1,Total - Mobilité 1 an auparavant - Données-échantillon (25 %),14.1.1.2.2.2,      Migrants externes,505.0,34585.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.1,  Personnes n'ayant pas déménagé,18385.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2,  Personnes ayant déménagé,14160.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.1,    Non-migrants,10140.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2,    Migrants,4025.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1,      Migrants internes,1335.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.1,        Migrants intraprovinciaux,1230.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.1.2,        Migrants interprovinciaux,105.0,32545.0,H1H
12,Mobility,14.2.1,Total - Mobilité 5 ans auparavant - Données-échantillon (25 %),14.2.1.2.2.2,      Migrants externes,2690.0,32545.0,H1H
13,Population,1.1.1,"Population, 2016",,,,36127.0,H1H
13,Population,1.1.2,"Population, 2011",,,,,H1H
13,Population,1.1.3,"Variation en pourcentage de la population, 2011 à 2016",,,,,H1H
13,Population,1.1.4,Total des logements privés,,,,16746.0,H1H
13,Population,1.1.6,Densité de la population au kilomètre carré,,,,,H1H
13,Population,1.1.7,Superficie des terres en kilomètres carrés,,,,,H1H
13,Population,1.2.3,Âge moyen de la population,,,,41.3,H1H
13,Population,1.2.4,Âge médian de la population,,,,40.9,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1,  0 à 14 ans,6740.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.1,    0 à 4 ans,2545.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.2,    5 à 9 ans,2335.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.1.3,    10 à 14 ans,1860.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2,  15 à 64 ans,22365.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.1,    15 à 19 ans,1920.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.2,    20 à 24 ans,2070.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.3,    25 à 29 ans,2230.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.4,    30 à 34 ans,2245.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.5,    35 à 39 ans,2420.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.6,    40 à 44 ans,2420.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.7,    45 à 49 ans,2385.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.8,    50 à 54 ans,2355.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.9,    55 à 59 ans,2275.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.2.10,    60 à 64 ans,2045.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3,  65 ans et plus,7025.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.1,    65 à 69 ans,1745.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.2,    70 à 74 ans,1430.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.3,    75 à 79 ans,1315.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.4,    80 à 84 ans,1125.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5,    85 ans et plus,1405.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.1,      85 à 89 ans,850.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.2,      90 à 94 ans,425.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.3,      95 à 99 ans,115.0,36130.0,H1H
13,Population,1.2.1,Total - Groupes d'âge et âge moyen de la population - Données intégrales (100 %),1.2.1.3.5.4,      100 ans et plus,20.0,36130.0,H1H
5,Housing,9.1.5,Nombre moyen de pièces par logement,,,,4.7,H1J
5,Housing,9.1.13.5,  Valeur médiane des logements ($),,,,319767.0,H1J
5,Housing,9.1.13.6,  Valeur moyenne des logements ($),,,,346492.0,H1J
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.1,  Propriétaire,2225.0,4775.0,H1J
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.2,  Locataire,2550.0,4775.0,H1J
5,Housing,9.1.1,Total - Ménages privés selon le mode d'occupation - Données-échantillons (25 %),9.1.1.3,  Logement de bande,0.0,4775.0,H1J
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.1,  Aucune chambre à coucher,25.0,4775.0,H1J
5,Housing,9.1.3,Total - Logements privés occupés selon le nombre de chambres à coucher - Données-échantillons (25 %),9.1.3.2,  1 chambre à coucher,1030.0,4775.0,H1J
