Année,Arrondissement,Numéro d'arrondissement,Secteur,Mode de financement,Conseil,Catégorie,Application,Catégorie d'immeubles,Description des immeubles,Valeur minimale d'application,Valeur maximale d'application,Taux,Règle d'application
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0650",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,"Immeubles non résidentiels sauf blanchisserie, garage, lave-auto, marché aux puces, pépinière et restaurant",0,,180,$ / local
2019,Pierrefonds-Roxboro,13,Roxboro,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,"Immeubles non résidentiels de type blanchisserie, garage, lave-auto, marché aux puces, pépinière et restaurant",0,,360,$ / local
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0939",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0518",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3098",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6185",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6241",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6503",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0802",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,Roxboro,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2370",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0706",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,Pierrefonds-Roxboro,13,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Pierrefonds-Roxboro,13,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0711",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0848",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Rivière-des-Prairies–Pointe-aux-Trembles,19,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0393",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0527",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Rosemont–La Petite-Patrie,25,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,2045",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,3038",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Rosemont–La Petite-Patrie,25,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0547",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0747",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,25,$ / logement
2019,Saint-Laurent,15,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Résidentiels,Immeubles résidentiels,229,,"0,396",$ / m3
2019,Saint-Laurent,15,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Saint-Laurent,15,,Tarification,Conseil municipal,Tarification de l'eau,Règles,Non résidentiels,Immeubles non résidentiels,0,,,"Le plus élevé de a) Tarif minimum selon le diamètre du compteur, ou b) 0,396 $ / m3 jusqu'à 909 200 m3 et de 0,297 $ / m3 sur l'excédent"
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0972",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0660",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3016",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6255",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6311",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6732",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,1031",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2510",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Saint-Laurent,15,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0644",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0837",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,Saint-Léonard,14,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,85,$ / établissement
2019,Saint-Léonard,14,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,319,,"0,26708",$ / m3
2019,Saint-Léonard,14,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0900",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0703",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3035",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6248",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6304",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6718",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,1017",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,2496",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Saint-Léonard,14,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Verdun,12,Île-des-Soeurs,Taxation,Conseil municipal,Taxe pour travaux municipaux,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0092",$ / 100 $ d'évaluation
2019,Verdun,12,Terre ferme,Taxation,Conseil municipal,Taxe pour travaux municipaux,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0096",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0395",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0714",$ / 100 $ d'évaluation
2019,Verdun,12,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Résidentiels,Immeubles résidentiels,0,,45,$ / logement
2019,Verdun,12,,Tarification,Conseil municipal,Tarification de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,78,$ / unité
2019,Verdun,12,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,229,,"0,19",$ / m3
2019,Verdun,12,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Verdun,12,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Résidentiels,Immeubles résidentiels,0,,96,$ / logement
2019,Verdun,12,,Tarification,Conseil municipal,Tarification des matières résiduelles,Simple,Non résidentiels,Immeubles non résidentiels,0,,96,$ / établissement commercial
2019,Verdun,12,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,0938",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0678",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3273",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,5913",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,5483",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,6489",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"3,0788",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"1,1826",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,0025",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,0025",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"0,0110",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui excède 500 000 $",500001,,"0,0127",$ / 100 $ d'évaluation
2019,Verdun,12,,Taxation,Conseil municipal,Taxe spéciale relative à l'ARTM,Simple,Terrains vagues desservis,Terrains vagues desservis,0,,"0,0050",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil d'arrondissement,Taxe relative aux investissements,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0062",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil d'arrondissement,Taxe relative aux services,Simple,Tous les immeubles,Tous les immeubles,0,,"0,0433",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels,100001,,"0,22",$ / m3
2019,Ville-Marie,20,,Tarification,Conseil municipal,Tarification de l'eau,Paliers,Non résidentiels,Immeubles non résidentiels utilisés comme usines ou manufactures légères,100001,,"0,57",$ / m3
2019,Ville-Marie,20,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues desservis,0,,"0,1083",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,1083",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Réserve financière de l'eau,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,3570",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Résidentiels,Immeubles résidentiels,0,,"0,0036",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Réserve financière de la voirie,Simple,Non résidentiels,Immeubles non résidentiels,0,,"0,0236",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 5 logements ou moins et terrains vagues non desservis,0,,"0,6519",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Taxe foncière générale,Simple,Résidentiels,Immeubles résidentiels de 6 logements ou plus,0,,"0,6575",$ / 100 $ d'évaluation
2019,Ville-Marie,20,,Taxation,Conseil municipal,Taxe foncière générale,Paliers,Non résidentiels,"Immeubles non résidentiels, tranche de valeur qui n'excède pas 500 000 $",0,500000,"2,7746",$ / 100 $ d'évaluation
