OBJECTID;DT_MAJ_GDUNO;COMBINE_NUO_NUI;CD_ORGNS;NOM_COURT_ORGNS;NOM_OFFCL_ORGNS;ADRS_GEO_L1_GDUNO_ORGNS;ADRS_GEO_L2_GDUNO_ORGNS;CD_POSTL_GDUNO_ORGNS;CD_MUNCP_GDUNO_ORGNS;NOM_MUNCP_GDUNO_ORGNS;CD_IMM;NOM_IMM;ADRS_GEO_L1_GDUNO_IMM;ADRS_GEO_L2_GDUNO_IMM;CD_MUNCP_GDUNO_IMM;NOM_MUNCP_GDUNO_IMM;CD_POSTL_GDUNO_IMM;PRESC;PRIM;SEC;FORM_PRO;ADULTE;SITE_WEB_ORGNS;COORD_X_LL84_IMM;COORD_Y_LL84_IMM;ORDRE_ENS;CD_CS;TYPE_CS;STYLE_CART
4739;20200706;129477044;862423;École prof. de Saint-Hyacinthe;École professionnelle de Saint-Hyacinthe;1455, boulevard Casavant Est;;J2S8S8;54048;Saint-Hyacinthe;862807;Garage-Entrepôt;8310, rue Rapide Plat Nord;;54048;Saint-Hyacinthe;J2R1H6;0;0;0;1;0;http://www.epsh.cssh.qc.ca/;-72.927643;45.683151;Formation professionnelle;862000;Franco;8_OrgImm_Franco_Fp
4740;20200706;114887073;763117;École Sainte-Catherine-Labouré;École Sainte-Catherine-Labouré;441, rue Trudeau;;H8R3C3;66023;Montréal;763851;Complexe hospitalier  Douglas;6875, boulevard LaSalle;;66023;Montréal;H4H1R3;1;1;0;0;0;http://www2.csmb.qc.ca/scl/;-73.585926;45.442444;Préscolaire - Primaire;763000;Franco;4_OrgImm_Franco_presc_prim
4741;20200706;137507075;886030;École primaire Maniwaki Woodland;École primaire Maniwaki Woodland;247, rue Des Oblats;;J9E1G6;83065;Maniwaki;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm;-75.743816;45.472179;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4742;20200706;137477075;886025;École Intermédiaire Symmes;École Intermédiaire Symmes;925, boulevard du Plateau;;J9J3G2;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/symmes_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4869;20200706;94447287;713401;CFP du Fleuve-et-des-Lacs;Centre de formation professionnelle du Fleuve-et-des-Lacs;30, rue Bérubé;;G0L1E0;13073;Témiscouata-sur-le-Lac;713012;Cafétéria (Basley);1000, rue Baseley;;13005;Dégelis;G5T2C9;0;0;0;1;0;http://www.csfl.qc.ca;-68.568023;47.597268;Formation professionnelle;713000;Franco;8_OrgImm_Franco_Fp
4870;20200706;94447288;713401;CFP du Fleuve-et-des-Lacs;Centre de formation professionnelle du Fleuve-et-des-Lacs;30, rue Bérubé;;G0L1E0;13073;Témiscouata-sur-le-Lac;713014;Dortoir principal (Basley);1000, rue Baseley;;13005;Dégelis;G5T2C9;0;0;0;1;0;http://www.csfl.qc.ca;-68.568023;47.597268;Formation professionnelle;713000;Franco;8_OrgImm_Franco_Fp
4871;20200706;94447289;713401;CFP du Fleuve-et-des-Lacs;Centre de formation professionnelle du Fleuve-et-des-Lacs;30, rue Bérubé;;G0L1E0;13073;Témiscouata-sur-le-Lac;713015;Atelier (Basley);1000, rue Baseley;;13005;Dégelis;G5T2C9;0;0;0;1;0;http://www.csfl.qc.ca;-68.568023;47.597268;Formation professionnelle;713000;Franco;8_OrgImm_Franco_Fp
4872;20200706;94447290;713401;CFP du Fleuve-et-des-Lacs;Centre de formation professionnelle du Fleuve-et-des-Lacs;30, rue Bérubé;;G0L1E0;13073;Témiscouata-sur-le-Lac;713016;Dortoir secondaire (Basley);1000, rue Baseley;;13005;Dégelis;G5T2C9;0;0;0;1;0;http://www.csfl.qc.ca;-68.568023;47.597268;Formation professionnelle;713000;Franco;8_OrgImm_Franco_Fp
4873;20200706;94447291;713401;CFP du Fleuve-et-des-Lacs;Centre de formation professionnelle du Fleuve-et-des-Lacs;30, rue Bérubé;;G0L1E0;13073;Témiscouata-sur-le-Lac;713026;Grange (Basley);1000, rue Baseley;;13005;Dégelis;G5T2C9;0;0;0;1;0;http://www.csfl.qc.ca;-68.568023;47.597268;Formation professionnelle;713000;Franco;8_OrgImm_Franco_Fp
4874;20200706;118357336;781457;Centre Frère-Moffet F.P.;Centre Frère-Moffet;9, rue Notre-Dame-de-Lourdes;;J9V1X7;85025;Ville-Marie;781003;Serre Atelier Frère-Moffet;17, rue Dollard;;85025;Ville-Marie;J9V1X7;0;0;0;1;0;;-79.442563;47.332651;Formation professionnelle;781000;Franco;8_OrgImm_Franco_Fp
4875;20200706;273897259;721403;CFP du Pays-des-Bleuets;Centre de formation professionnelle du Pays-des-Bleuets;400, 2e Avenue;;G8L3C6;92022;Dolbeau-Mistassini;721020;Roulotte de formation FP 089-132;1111, 2e Avenue;;92022;Dolbeau-Mistassini;G8L3C6;0;0;0;1;0;http://www.cspaysbleuets.qc.ca/ecoles/roberval/fp2002/;-72.279712;48.849605;Formation professionnelle;721000;Franco;8_OrgImm_Franco_Fp
4876;20200706;99297293;734028;École de l'Île-d'Orléans;École de l'Île-d'Orléans;1300, chemin Royal;;G0A4E0;20025;Saint-Pierre-de-l'Île-d'Orléans;734804;Logisport;517, route des Prêtres;;20025;Saint-Pierre-de-l'Île-d'Orléans;G0A4E0;1;1;0;0;0;http://iledorleans.csdps.qc.ca;-71.069874;46.888144;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
5002;20200706;269567470;851231;École du Grand-Pommier;École du Grand-Pommier;257, rue Yvon;;J0N1M0;72025;Saint-Joseph-du-Lac;851098;Grand-Pommier, du;257, rue Yvon;;72025;Saint-Joseph-du-Lac;J0N1M0;1;1;0;0;0;;-73.974692;45.522301;Préscolaire - Primaire;851000;Franco;4_OrgImm_Franco_presc_prim
5003;20200706;123607371;824320;CEA des Navigateurs;Centre d'éducation des adultes des Navigateurs;1172, boulevard Guillaume-Couture;;G6W0R8;25213;Lévis;824055;Centre multiservice des Navigateurs;1135, boul. Guillaume-Couture;;25213;Lévis;G6W0S2;0;0;0;0;1;http://web.csdn.qc.ca/ecoles/centre-deducation-des-adultes-des-navigateurs;-71.267441;46.733635;Éducation aux adultes;824000;Franco;9_OrgImm_Franco_Adu
5004;20200706;125717468;841301;Centre la Croisée;Centre la Croisée;777, boulevard Iberville;;J5Y1A2;60013;Repentigny;841812;Centre la Croisée;950, montée des Pionniers;;64008;Terrebonne;J6V1S8;0;0;0;0;1;www.centrelacroisee.com;-73.50722;45.724338;Éducation aux adultes;841000;Franco;9_OrgImm_Franco_Adu
5005;20200706;125707468;841300;Centre l'Avenir;Centre l'Avenir;508, montée Masson;;J6W2Z3;64008;Terrebonne;841812;Centre la Croisée;950, montée des Pionniers;;64008;Terrebonne;J6V1S8;0;0;0;0;1;www.centrelavenir.ca;-73.50722;45.724338;Éducation aux adultes;841000;Franco;9_OrgImm_Franco_Adu
5006;20200706;271717517;841034;École Valmont-sur-Parc;École Valmont-sur-Parc;1155 boulevard Basile-Routhier;;J5Y0L3;60013;Repentigny;841034;Valmont-sur-Parc;1155, boul. Basile-Routhier;;60013;Repentigny;J5Y0L3;1;1;0;0;0;;-73.438392;45.777348;Préscolaire - Primaire;841000;Franco;4_OrgImm_Franco_presc_prim
5007;20200706;273897485;721403;CFP du Pays-des-Bleuets;Centre de formation professionnelle du Pays-des-Bleuets;400, 2e Avenue;;G8L3C6;92022;Dolbeau-Mistassini;721030;Roulotte voirie forestière 089-133;400, 2e Avenue;;92022;Dolbeau-Mistassini;G8L3C6;0;0;0;1;0;http://www.cspaysbleuets.qc.ca/ecoles/roberval/fp2002/;-72.230078;48.870248;Formation professionnelle;721000;Franco;8_OrgImm_Franco_Fp
5008;20200706;267027382;866017;École des Bâtisseurs;École des Bâtisseurs;1199, rue Simonds Sud;;J2G0B3;47017;Granby;866017;Bâtisseurs, des;1199, rue Simonds Sud;;47017;Granby;J2G0B3;1;1;0;0;0;www.batisseurs.csvdc.qc.ca;-72.742517;45.374311;Préscolaire - Primaire;866000;Franco;4_OrgImm_Franco_presc_prim
5009;20200706;120097518;792440;CFP A.-W.-Gagné;Centre de formation professionnelle A.-W.-Gagné;9, rue De La Vérendrye;;G4R5E3;97007;Sept-Îles;792006;Roulotte / Forage Dynamitage;1974, rue Gagnon;;97007;Sept-Îles;G4R4K3;0;0;0;1;0;;-66.413235;50.29134;Formation professionnelle;792000;Franco;8_OrgImm_Franco_Fp
5010;20200706;129477515;862423;École prof. de Saint-Hyacinthe;École professionnelle de Saint-Hyacinthe;1455, boulevard Casavant Est;;J2S8S8;54048;Saint-Hyacinthe;862815;Immeuble Rapide-Plat-Nord;7705, chemin du Rapide-Plat N.;;54048;Saint-Hyacinthe;J2R1H5;0;0;0;1;0;http://www.epsh.cssh.qc.ca/;-72.938081;45.667695;Formation professionnelle;862000;Franco;8_OrgImm_Franco_Fp
4743;20200706;137467075;886024;Centre R. J. de l'Outaouais;Centre de Réadaptation les jeunes de l'Outaouais;155, chemin Freeman;;J8Z2A7;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4744;20200706;137387075;886017;École Intermédiaire Hadley;École Intermédiaire Hadley;80, rue Daniel Johnson;;J8Z1S3;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/hadley_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4745;20200706;137297075;886012;École secondaire Saint-Michael;École secondaire Saint-Michael;26, rue Principale;;J0X2C0;83010;Low;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/st_mich_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4746;20200706;137287075;886011;École primaire Buckingham;École primaire Buckingham;615, rue George;;J8L2E1;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;0;0;0;http://www.wqsb.qc.ca/Schools/buckingh_fr.htm;-75.743816;45.472179;Préscolaire - Primaire;886000;Anglo;4_OrgImm_Anglo_presc_prim
4747;20200706;137227075;886005;École Dr. Wilbert Keon;École Dr. Wilbert Keon;104, rue Notre-Dame;;J0X1M0;84082;L'Isle-aux-Allumettes;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/immacul_fr.htm;-75.743816;45.472179;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4748;20200706;137217075;886004;École secondaire D'Arcy McGee;École secondaire D'Arcy McGee;925, boulevard du Plateau;;J9J3G2;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/darcymc_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4749;20200706;137207075;886002;École secondaire Pontiac;École secondaire Pontiac;455, rue Maple;;J0X2Y0;84010;Shawville;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/pontiac_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4750;20200706;137197075;886001;École secondaire Philemon Wright;École secondaire Philemon Wright;80, rue Daniel Johnson;;J8Z1S3;81017;Gatineau;886851;Complex Héritage;155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/philemon_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4751;20200706;137517076;886031;École G. Théberge;École G. Théberge;38, rue Boucher;;J0Z3R0;85005;Témiscaming;886852;Centre d'orientation l'Étape;700, boul. Forest;;89008;Val-d'Or;J9P2L3;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/theberge_fr.htm;-77.787943;48.098421;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4877;20200706;137507238;886030;École primaire Maniwaki Woodland;École primaire Maniwaki Woodland;247, rue Des Oblats;;J9E1G6;83065;Maniwaki;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/maniwaki_fr.htm;-75.743816;45.472179;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4878;20200706;137477238;886025;École Intermédiaire Symmes;École Intermédiaire Symmes;925, boulevard du Plateau;;J9J3G2;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/symmes_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4879;20200706;137467238;886024;Centre R. J. de l'Outaouais;Centre de Réadaptation les jeunes de l'Outaouais;155, chemin Freeman;;J8Z2A7;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4880;20200706;137387238;886017;École Intermédiaire Hadley;École Intermédiaire Hadley;80, rue Daniel Johnson;;J8Z1S3;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/hadley_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4881;20200706;137297238;886012;École secondaire Saint-Michael;École secondaire Saint-Michael;26, rue Principale;;J0X2C0;83010;Low;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/st_mich_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4882;20200706;137287238;886011;École primaire Buckingham;École primaire Buckingham;615, rue George;;J8L2E1;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;0;0;0;http://www.wqsb.qc.ca/Schools/buckingh_fr.htm;-75.743816;45.472179;Préscolaire - Primaire;886000;Anglo;4_OrgImm_Anglo_presc_prim
4883;20200706;137227238;886005;École Dr. Wilbert Keon;École Dr. Wilbert Keon;104, rue Notre-Dame;;J0X1M0;84082;L'Isle-aux-Allumettes;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/immacul_fr.htm;-75.743816;45.472179;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4884;20200706;137217238;886004;École secondaire D'Arcy McGee;École secondaire D'Arcy McGee;925, boulevard du Plateau;;J9J3G2;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/darcymc_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4885;20200706;137207238;886002;École secondaire Pontiac;École secondaire Pontiac;455, rue Maple;;J0X2Y0;84010;Shawville;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/pontiac_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
5011;20200706;99517471;734048;École Montagnac;École Montagnac;570, chemin du Tour-du-Lac;;G3B0W1;22040;Lac-Beauport;734039;Montagnac, bâtiment de la montagne;39, chemin des Épinettes;;22040;Lac-Beauport;G3B2P7;1;1;0;0;0;http://montagnac.csdps.qc.ca;-71.318335;46.94758;Préscolaire - Primaire;734000;Franco;4_OrgImm_Franco_presc_prim
5012;20200706;113097473;762119;École Saint-André-Apôtre;École Saint-André-Apôtre;215, rue Prieur Ouest;;H3L1R7;66023;Montréal;762197;Saint-André-Apôtre, annexe;11015, rue Tolhurst;;66023;Montréal;H3L3A8;1;1;0;0;0;http://csdm.qc.ca/saint-andre-apotre;-73.677123;45.547548;Préscolaire - Primaire;762000;Franco;4_OrgImm_Franco_presc_prim
5013;20200706;269587474;772033;École des Cavaliers;École des Cavaliers;120, rue Nancy-Elliot;;J9H0J3;81017;Gatineau;772018;Cavaliers, des;120, rue Nancy-Elliott;;81017;Gatineau;J9H0J3;1;1;0;0;0;;-75.800251;45.400042;Préscolaire - Primaire;772000;Franco;4_OrgImm_Franco_presc_prim
5014;20200706;124937475;831430;École hôtelière de Laval;École hôtelière de Laval;190, rue Roseval;;H7L2V6;65005;Laval;831811;L'Entraide (Pont-Viau et Laval-des-Rapides);644, rue Saint-André;;65005;Laval;H7G3A5;0;0;0;1;0;http://www.cslaval.qc.ca/EcoleHoteliere/;-73.693669;45.574317;Formation professionnelle;831000;Franco;8_OrgImm_Franco_Fp
5015;20200706;271307477;869021;École des Étriers;École des Étriers;990, rue des Abeilles;;J7T0H7;71105;Saint-Lazare;869044;Étriers, des;990, rue des Abeilles;;71105;Saint-Lazare;J7T0H7;1;1;0;0;0;http://www.cstrois-lacs.qc.ca/ecoles/primaire/etriers/accueil;-74.113104;45.381024;Préscolaire - Primaire;869000;Franco;4_OrgImm_Franco_presc_prim
5016;20200706;139847479;889499;CFP Nova;Centre de formation professionnelle Nova;70, boulevard  Maple;;J6J3P8;67050;Châteauguay;884807;CFP et CEA ACCESS - Guimond;638, boulevard Guimond;;58227;Longueuil;J4G1P8;0;0;0;1;0;www.novacareer.com;-73.470201;45.567973;Formation professionnelle;889000;Anglo;8_OrgImm_Anglo_Fp
5017;20200706;136707479;884450;Centre professionnelle ACCESS Cleghorn;Centre de formation professionnelle ACCESS Cleghorn;163 avenue Cleghorn;;J4R2J4;58012;Saint-Lambert;884807;CFP et CEA ACCESS - Guimond;638, boulevard Guimond;;58227;Longueuil;J4G1P8;0;0;0;1;0;;-73.470201;45.567973;Formation professionnelle;884000;Anglo;8_OrgImm_Anglo_Fp
5018;20200706;94787499;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714013;Stade Premier Tech;316, rue Saint-Pierre;;12072;Rivière-du-Loup;G5R3V3;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-69.543089;47.827072;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
4752;20200706;137277076;886009;École Noranda;École Noranda;10, Avenue Québec;;J9X1G2;86042;Rouyn-Noranda;886852;Centre d'orientation l'Étape;700, boul. Forest;;89008;Val-d'Or;J9P2L3;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/noranda_fr.htm;-77.787943;48.098421;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4753;20200706;137247076;886006;École Golden Valley;École Golden Valley;980, 7e Rue;;J9P3P8;89008;Val-d'Or;886852;Centre d'orientation l'Étape;700, boul. Forest;;89008;Val-d'Or;J9P2L3;1;1;1;0;0;http://www.wqsb.qc.ca/Schools/golden_fr.htm;-77.787943;48.098421;Préscolaire - Primaire - Secondaire;886000;Anglo;5_OrgImm_Anglo_presc_prim_sec
4754;20200706;117127042;772012;École du Grand-Boisé;École du Grand-Boisé;135, chemin Scott;;J9B1R6;82025;Chelsea;772015;Grand-Boisé - Annexe, du;135, chemin Scott;;82025;Chelsea;J9B1R6;1;1;0;0;0;http://www.cspo.qc.ca/ecole/dugrandboise/accueil.htm;-75.810942;45.517215;Préscolaire - Primaire;772000;Franco;4_OrgImm_Franco_presc_prim
4755;20200706;93697071;711059;Polyvalente de Matane;Polyvalente de Matane;455, avenue Saint-Rédempteur;;G4W1K7;08053;Matane;711850;Services de réadaptation La Villa Dion;362, rue Desrosiers;;08053;Matane;G4W3K3;0;0;1;0;0;;-67.536474;48.842169;Secondaire;711000;Franco;3_OrgImm_Franco_secondaire
4756;20200706;121047072;813027;École aux Quatre-Vents;École aux Quatre-Vents;143, avenue Louisbourg;;G0C1E0;05045;Bonaventure;813850;Unité La Balise;193, Port-Royal;;05045;Bonaventure;G0C1E0;0;0;1;0;0;http://www.csrl.qc.ca;-65.512354;48.056767;Secondaire;813000;Franco;3_OrgImm_Franco_secondaire
4757;20200706;96677077;723145;École secondaire Charles-Gravel;École secondaire Charles-Gravel;350, rue Saint-Gérard;;G7G1J2;94068;Saguenay;723852;Complexe hospitalier de la Sagamie;305, Saint-Vallier, C.P. 5006;;94068;Saguenay;G7H5H6;1;1;1;0;0;www.csrsaguenay.qc.ca/charles-gravel;-71.0486;48.425975;Préscolaire - Primaire - Secondaire;723000;Franco;5_OrgImm_Franco_presc_prim_sec
4758;20200706;94407057;713127;École secondaire de Trois-Pistoles;École secondaire de Trois-Pistoles;455, rue Jenkin;;G0L4K0;11040;Trois-Pistoles;713850;Centre La Passerelle;294, rue Vézina;;11040;Trois-Pistoles;G0L4K0;0;0;1;0;0;;-69.176481;48.12403;Secondaire;713000;Franco;3_OrgImm_Franco_secondaire
4759;20200706;94787058;714310;CEA de Kam.-Rivière-du-Loup;Centre d'éducation des adultes de Kamouraska-Rivière-du-Loup;30, rue Delage;;G5R3N8;12072;Rivière-du-Loup;714850;Unités le Traversier et l'Ancrage;70, rue Saint-Henri;;12072;Rivière-du-Loup;G5R2A1;0;0;0;0;1;http://www.cskamloup.qc.ca/adulte/thi/index.html;-69.537845;47.820862;Éducation aux adultes;714000;Franco;9_OrgImm_Franco_Adu
4886;20200706;137197238;886001;École secondaire Philemon Wright;École secondaire Philemon Wright;80, rue Daniel Johnson;;J8Z1S3;81017;Gatineau;886871;Complex Héritage (2);155, chemin Freeman;;81017;Gatineau;J8Z2A7;0;0;1;0;0;http://www.wqsb.qc.ca/Schools/philemon_fr.htm;-75.743816;45.472179;Secondaire;886000;Anglo;3_OrgImm_Anglo_secondaire
4887;20200706;258827301;852025;École Mer-et-Monde;École Mer-et-Monde;16905, rue de l'Ambre;;J7N0K4;74005;Mirabel;852032;Mer-et-Monde;16905, rue de l'Ambre;;74005;Mirabel;J7N0K4;1;1;0;0;0;http://www.csrdn.qc.ca/template.asp?id=84;-74.060287;45.749163;Préscolaire - Primaire;852000;Franco;4_OrgImm_Franco_presc_prim
4888;20200706;264647448;831360;Centre de qualification professionnelle;Centre de qualification professionnelle et d'entrepreneuriat de Laval;705, Chemin du Trait Carré;;H7G2C8;65005;Laval;831093;CQPEL;705, chemin du Trait-Carré;;65005;Laval;H7N1B3;0;0;0;0;1;www.cslaval.qc.ca/cqualification;-73.717084;45.566746;Éducation aux adultes;831000;Franco;9_OrgImm_Franco_Adu
4889;20200706;124937448;831430;École hôtelière de Laval;École hôtelière de Laval;190, rue Roseval;;H7L2V6;65005;Laval;831093;CQPEL;705, chemin du Trait-Carré;;65005;Laval;H7N1B3;0;0;0;1;0;http://www.cslaval.qc.ca/EcoleHoteliere/;-73.717084;45.566746;Formation professionnelle;831000;Franco;8_OrgImm_Franco_Fp
4890;20200706;124717448;831113;Centre de qualification professionnelle;Centre de qualification professionnelle et d'entrepreneuriat de Laval;705, Chemin du Trait Carré;;H7N1B3;65005;Laval;831093;CQPEL;705, chemin du Trait-Carré;;65005;Laval;H7N1B3;0;0;1;0;0;;-73.717084;45.566746;Secondaire;831000;Franco;3_OrgImm_Franco_secondaire
4891;20200706;126657532;842105;École Barthélemy-Joliette;École Barthélemy-Joliette;345, rue Sir-Mathias-Tellier Sud;;J6E6E6;61025;Joliette;842078;Centre multisport de Lanaudière;1000, rue Ladouceur;;61025;Joliette;J6E3W7;0;0;1;0;0;www.cssamares.qc.ca;-73.422817;46.031036;Secondaire;842000;Franco;3_OrgImm_Franco_secondaire
4892;20200706;135597533;881328;Centre de formation Eastern Québec;Centre de formation Eastern Québec;3005, rue William-Stuart;;G1W1V4;23027;Québec;881800;James Chescappio Learning Center;104, route Nabinacaboo;;99065;Kawawachikamach;G0G2Z0;0;0;0;0;1;www.cqsb.qc.ca/eqlc;-66.757682;54.861811;Éducation aux adultes;881000;Anglo;9_OrgImm_Anglo_Adu
4893;20200706;134967364;872316;Centre Monseigneur-Côté;Centre Monseigneur-Côté;38, rue Laurier Ouest;;G6P6P3;39062;Victoriaville;872791;D'école de la rue;115, rue Saint-Louis;;39062;Victoriaville;G6P3P7;0;0;0;0;1;http://centremonseigneurcote.com/;-71.959614;46.057295;Éducation aux adultes;872000;Franco;9_OrgImm_Franco_Adu
5019;20200706;94737499;714021;École secondaire de Rivière-du-Loup;École secondaire de Rivière-du-Loup;320, rue Saint-Pierre;;G5R3V3;12072;Rivière-du-Loup;714013;Stade Premier Tech;316, rue Saint-Pierre;;12072;Rivière-du-Loup;G5R3V3;0;0;1;0;0;http://www.cskamloup.qc.ca/enseigne/esrdl/index.htm;-69.543089;47.827072;Secondaire;714000;Franco;3_OrgImm_Franco_secondaire
